"Game","UserID","HoursPlayed","Ratings","Metadata.Genres","Release.Year"
"Legendary",47457723,0.4,2,"Action",2008
"Legendary",127272741,0.8,2,"Action",2008
"Legendary",72842694,0.3,3,"Action",2008
"Legendary",161366228,0.4,2,"Action",2008
"Legendary",131785763,4.3,3,"Action",2008
"Legendary",153956921,0.4,3,"Action",2008
"Legendary",38049880,1,3,"Action",2008
"Mass Effect",8776918,1.1,4,"Action,Role-Playing (RPG)",2007
"Mass Effect",34177747,30,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",20200395,0.9,4,"Action,Role-Playing (RPG)",2007
"Mass Effect",14126086,137,4,"Action,Role-Playing (RPG)",2007
"Mass Effect",108264287,3.6,2,"Action,Role-Playing (RPG)",2007
"Mass Effect",94269421,44,4,"Action,Role-Playing (RPG)",2007
"Mass Effect",30061970,4.5,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",82287546,11.5,5,"Action,Role-Playing (RPG)",2007
"Mass Effect",22301321,11.8,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",48149238,5.7,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",36546868,10.8,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",17530772,22,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",11207650,2.9,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",55906572,0.8,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",21061921,1.8,1,"Action,Role-Playing (RPG)",2007
"Mass Effect",13565651,43,4,"Action,Role-Playing (RPG)",2007
"Mass Effect",51557405,23,2,"Action,Role-Playing (RPG)",2007
"Mass Effect",47457723,25,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",58905429,1.3,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",11731710,22,2,"Action,Role-Playing (RPG)",2007
"Mass Effect",84883272,9.1,4,"Action,Role-Playing (RPG)",2007
"Mass Effect",975449,32,5,"Action,Role-Playing (RPG)",2007
"Mass Effect",81170946,3,5,"Action,Role-Playing (RPG)",2007
"Mass Effect",12760368,0.2,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",116564064,0.4,4,"Action,Role-Playing (RPG)",2007
"Mass Effect",48798067,22,2,"Action,Role-Playing (RPG)",2007
"Mass Effect",71777065,8.6,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",14465359,38,5,"Action,Role-Playing (RPG)",2007
"Mass Effect",20704366,18.1,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",11161178,52,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",49630184,247,2,"Action,Role-Playing (RPG)",2007
"Mass Effect",75232211,25,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",54761333,74,2,"Action,Role-Playing (RPG)",2007
"Mass Effect",113124720,0.6,4,"Action,Role-Playing (RPG)",2007
"Mass Effect",561758,13.7,1,"Action,Role-Playing (RPG)",2007
"Mass Effect",155919035,22,5,"Action,Role-Playing (RPG)",2007
"Mass Effect",88921433,1.6,2,"Action,Role-Playing (RPG)",2007
"Mass Effect",30519870,0.6,4,"Action,Role-Playing (RPG)",2007
"Mass Effect",53875128,1.9,5,"Action,Role-Playing (RPG)",2007
"Mass Effect",143643478,5.2,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",64369759,53,2,"Action,Role-Playing (RPG)",2007
"Mass Effect",22371742,58,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",66530362,26,1,"Action,Role-Playing (RPG)",2007
"Mass Effect",36557643,1.1,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",166880158,18.7,1,"Action,Role-Playing (RPG)",2007
"Mass Effect",59005471,24,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",107913460,72,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",95037089,9,2,"Action,Role-Playing (RPG)",2007
"Mass Effect",33865373,1.6,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",54194546,9,2,"Action,Role-Playing (RPG)",2007
"Mass Effect",65958466,125,2,"Action,Role-Playing (RPG)",2007
"Mass Effect",151229648,19.7,2,"Action,Role-Playing (RPG)",2007
"Mass Effect",11813637,24,4,"Action,Role-Playing (RPG)",2007
"Mass Effect",47384303,11.1,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",73721802,1.7,4,"Action,Role-Playing (RPG)",2007
"Mass Effect",7907686,9.9,1,"Action,Role-Playing (RPG)",2007
"Mass Effect",77214425,4.5,4,"Action,Role-Playing (RPG)",2007
"Mass Effect",38293596,0.6,1,"Action,Role-Playing (RPG)",2007
"Mass Effect",12610800,0.9,4,"Action,Role-Playing (RPG)",2007
"Mass Effect",116411567,2.2,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",121891688,21,3,"Action,Role-Playing (RPG)",2007
"Mass Effect",33518079,57,2,"Action,Role-Playing (RPG)",2007
"Mass Effect",101690993,71,5,"Action,Role-Playing (RPG)",2007
"Mass Effect",9128105,17.3,4,"Action,Role-Playing (RPG)",2007
"Mass Effect",116876958,10.2,4,"Action,Role-Playing (RPG)",2007
"Mass Effect",9823354,68,2,"Action,Role-Playing (RPG)",2007
"Mass Effect",54888069,2.8,2,"Action,Role-Playing (RPG)",2007
"Mass Effect",156675178,4.8,2,"Action,Role-Playing (RPG)",2007
"Mass Effect",17649444,908,3,"Action,Role-Playing (RPG)",2007
"Mirror's Edge",31187179,2.8,4,"Action",2008
"Mirror's Edge",154730370,4.6,2,"Action",2008
"Mirror's Edge",66255019,0.4,3,"Action",2008
"Mirror's Edge",53091150,1.4,4,"Action",2008
"Mirror's Edge",63615483,1.2,4,"Action",2008
"Mirror's Edge",235692659,4,3,"Action",2008
"Mirror's Edge",11794760,0.7,2,"Action",2008
"Mirror's Edge",49228258,4.4,4,"Action",2008
"Mirror's Edge",87694960,1,2,"Action",2008
"Mirror's Edge",54637394,5.6,3,"Action",2008
"Mirror's Edge",106760673,0.5,5,"Action",2008
"Mirror's Edge",80494893,2.7,3,"Action",2008
"Mirror's Edge",29081256,0.3,5,"Action",2008
"Mirror's Edge",96914675,11.4,4,"Action",2008
"Mirror's Edge",110658990,2.9,3,"Action",2008
"Mirror's Edge",50818751,7.1,4,"Action",2008
"Mirror's Edge",113752996,5,4,"Action",2008
"Mirror's Edge",95699780,0.4,4,"Action",2008
"Mirror's Edge",45617627,1,3,"Action",2008
"Mirror's Edge",55906572,12,3,"Action",2008
"Mirror's Edge",78309377,1,4,"Action",2008
"Mirror's Edge",46030552,0.4,2,"Action",2008
"Mirror's Edge",119310413,4.2,4,"Action",2008
"Mirror's Edge",127311699,0.6,1,"Action",2008
"Mirror's Edge",199693353,1,4,"Action",2008
"Mirror's Edge",94088853,5.4,5,"Action",2008
"Mirror's Edge",99171164,24,2,"Action",2008
"Mirror's Edge",93275329,36,2,"Action",2008
"Mirror's Edge",56038151,0.3,2,"Action",2008
"Mirror's Edge",24632218,0.9,1,"Action",2008
"Mirror's Edge",23717586,36,3,"Action",2008
"Mirror's Edge",8585433,5,3,"Action",2008
"Mirror's Edge",10599862,2.7,3,"Action",2008
"Mirror's Edge",73495968,2.1,5,"Action",2008
"Mirror's Edge",158620881,4.8,2,"Action",2008
"Mirror's Edge",65909415,5.7,3,"Action",2008
"Mirror's Edge",80630217,0.9,3,"Action",2008
"Mirror's Edge",55761025,0.3,3,"Action",2008
"Mirror's Edge",69954842,7.9,4,"Action",2008
"Mirror's Edge",975449,7.6,4,"Action",2008
"Mirror's Edge",7907686,6.5,4,"Action",2008
"Mirror's Edge",62078957,1,3,"Action",2008
"Mirror's Edge",104830836,2,2,"Action",2008
"Mirror's Edge",40212239,0.9,5,"Action",2008
"Mirror's Edge",116564064,24,4,"Action",2008
"Mirror's Edge",101687527,3.5,2,"Action",2008
"Mirror's Edge",122026623,6.7,2,"Action",2008
"Mirror's Edge",67694595,5.1,2,"Action",2008
"Mirror's Edge",108114779,0.7,4,"Action",2008
"Mirror's Edge",80189887,9,3,"Action",2008
"Mirror's Edge",62990992,0.5,3,"Action",2008
"Mirror's Edge",97298878,0.5,3,"Action",2008
"Mirror's Edge",136495026,1.2,1,"Action",2008
"Mirror's Edge",126098408,0.3,5,"Action",2008
"Mirror's Edge",107377573,5,1,"Action",2008
"Mirror's Edge",60296891,3.1,4,"Action",2008
"Mirror's Edge",73564778,0.5,1,"Action",2008
"Mirror's Edge",116876958,6.2,2,"Action",2008
"Mirror's Edge",20772968,0.7,5,"Action",2008
"Mirror's Edge",71510748,10,3,"Action",2008
"Mirror's Edge",53875128,23,3,"Action",2008
"Mirror's Edge",82046939,1,3,"Action",2008
"Mirror's Edge",83849502,0.8,4,"Action",2008
"Mirror's Edge",26762388,22,3,"Action",2008
"Mirror's Edge",21539893,0.4,1,"Action",2008
"Mirror's Edge",59790700,1.2,2,"Action",2008
"Mirror's Edge",99723205,0.9,3,"Action",2008
"Mirror's Edge",58345543,2.7,3,"Action",2008
"Mirror's Edge",46301758,0.5,3,"Action",2008
"Mirror's Edge",50797633,5,3,"Action",2008
"Mirror's Edge",141402600,1.8,4,"Action",2008
"Mirror's Edge",47457723,0.1,2,"Action",2008
"Mirror's Edge",87734805,0.2,4,"Action",2008
"Mirror's Edge",10253354,1.9,3,"Action",2008
"Mirror's Edge",88883891,0.2,4,"Action",2008
"Mirror's Edge",55426012,6.3,3,"Action",2008
"Mirror's Edge",43360645,13.8,3,"Action",2008
"Mirror's Edge",67579257,0.3,4,"Action",2008
"Mirror's Edge",51557405,1.1,4,"Action",2008
"Mirror's Edge",38465050,13.5,4,"Action",2008
"Mirror's Edge",33865373,5,4,"Action",2008
"Mirror's Edge",2259650,0.1,5,"Action",2008
"Mirror's Edge",96400571,8.6,2,"Action",2008
"Mirror's Edge",125682446,2.8,4,"Action",2008
"Mirror's Edge",80779496,1.5,2,"Action",2008
"Mirror's Edge",28472068,0.4,4,"Action",2008
"Mirror's Edge",145243748,10.4,2,"Action",2008
"Mirror's Edge",9823354,1,3,"Action",2008
"Mirror's Edge",58905429,0.6,3,"Action",2008
"Mirror's Edge",99077905,5.1,3,"Action",2008
"Mirror's Edge",123625432,2,3,"Action",2008
"Mirror's Edge",8542204,14.9,3,"Action",2008
"Mirror's Edge",193156880,1.3,4,"Action",2008
"Mirror's Edge",131463112,8.8,2,"Action",2008
"Mirror's Edge",127272741,5.2,3,"Action",2008
"Mirror's Edge",85497862,2.9,3,"Action",2008
"Mirror's Edge",61506388,0.2,2,"Action",2008
"Mirror's Edge",137022689,0.9,5,"Action",2008
"Mirror's Edge",48798067,5.1,3,"Action",2008
"Mirror's Edge",118664413,0.5,4,"Action",2008
"Mirror's Edge",70408902,0.7,2,"Action",2008
"Mirror's Edge",61676491,0.4,3,"Action",2008
"Mirror's Edge",48666962,8,2,"Action",2008
"Mirror's Edge",8795607,0.8,1,"Action",2008
"Mirror's Edge",68532738,1,4,"Action",2008
"Mirror's Edge",36557643,0.7,3,"Action",2008
"Mirror's Edge",12610800,0.6,3,"Action",2008
"Mirror's Edge",39622853,2.4,5,"Action",2008
"Mirror's Edge",48984158,2.9,2,"Action",2008
"Mirror's Edge",15196746,3.6,3,"Action",2008
"Mirror's Edge",31669242,0.7,4,"Action",2008
"Mirror's Edge",27279261,0.3,2,"Action",2008
"Mirror's Edge",216025815,0.7,3,"Action",2008
"Mirror's Edge",30440303,5.9,5,"Action",2008
"Mirror's Edge",77214425,2.1,3,"Action",2008
"Mirror's Edge",36404933,0.8,4,"Action",2008
"Mirror's Edge",230572014,0.4,3,"Action",2008
"Mirror's Edge",76451157,0.8,5,"Action",2008
"Mirror's Edge",65958466,23,4,"Action",2008
"NBA 2K9",45974860,13.4,3,"Sports",2008
"NBA 2K9",46276248,6.7,1,"Sports",2008
"NBA 2K9",83792733,201,4,"Sports",2008
"NBA 2K9",42127150,3.4,3,"Sports",2008
"NBA 2K9",52567955,0.9,3,"Sports",2008
"NBA 2K9",49718752,2.9,3,"Sports",2008
"NBA 2K9",53040574,0.3,3,"Sports",2008
"Overlord",36546868,0.4,2,"Action,Strategy",2007
"Overlord",39037163,3,4,"Action,Strategy",2007
"Overlord",93126933,69,3,"Action,Strategy",2007
"Overlord",35701646,16.4,5,"Action,Strategy",2007
"Overlord",53091150,5.6,2,"Action,Strategy",2007
"Overlord",225848614,1,4,"Action,Strategy",2007
"Overlord",14544587,0.5,3,"Action,Strategy",2007
"Overlord",47384303,6.1,5,"Action,Strategy",2007
"Overlord",43955374,0.5,1,"Action,Strategy",2007
"Overlord",26762388,2,2,"Action,Strategy",2007
"Overlord",46785501,3.5,2,"Action,Strategy",2007
"Overlord",16084897,119,3,"Action,Strategy",2007
"Overlord",70915652,5.1,4,"Action,Strategy",2007
"Overlord",138482130,0.3,5,"Action,Strategy",2007
"Overlord",80189887,3.3,3,"Action,Strategy",2007
"Overlord",34177747,16.4,5,"Action,Strategy",2007
"Overlord",9128105,2.8,4,"Action,Strategy",2007
"Overlord",127344335,4.8,3,"Action,Strategy",2007
"Overlord",17530772,19.9,4,"Action,Strategy",2007
"Overlord",47457723,21,1,"Action,Strategy",2007
"Overlord",49893565,9.4,4,"Action,Strategy",2007
"Overlord",110881546,0.5,3,"Action,Strategy",2007
"Platypus",62990992,0.9,5,"Action",2006
"Platypus",122026623,5.2,2,"Action",2006
"Prey",35864169,3.5,2,"Action",2006
"Prey",11813637,0.5,3,"Action",2006
"Prey",47457723,6.3,2,"Action",2006
"Prey",9823354,5.4,4,"Action",2006
"Prince of Persia",69954842,1.7,3,"Action",2008
"Prince of Persia",101690993,1.3,2,"Action",2008
"Prince of Persia",975449,0.9,4,"Action",2008
"Prince of Persia",127311699,2.3,5,"Action",2008
"Prince of Persia",122026623,0.8,5,"Action",2008
"Quake 4",33706322,0.1,1,"Action",2005
"Quake 4",47457723,0.3,3,"Action",2005
"Quake 4",50818751,0.1,5,"Action",2005
"Quake 4",11207650,5.5,1,"Action",2005
"Saints Row 2",61506388,2.8,3,"Action,Racing / Driving",2008
"Saints Row 2",54229062,0.2,5,"Action,Racing / Driving",2008
"Saints Row 2",30061970,0.8,1,"Action,Racing / Driving",2008
"Saints Row 2",181608676,2.2,4,"Action,Racing / Driving",2008
"Saints Row 2",122026623,0.3,3,"Action,Racing / Driving",2008
"Saints Row 2",174633348,7.1,3,"Action,Racing / Driving",2008
"Saints Row 2",162543176,0.5,3,"Action,Racing / Driving",2008
"Saints Row 2",102825821,0.1,3,"Action,Racing / Driving",2008
"Saints Row 2",63441290,32,1,"Action,Racing / Driving",2008
"Saints Row 2",93275329,0.1,3,"Action,Racing / Driving",2008
"Saints Row 2",129873202,108,4,"Action,Racing / Driving",2008
"Saints Row 2",45575299,20,5,"Action,Racing / Driving",2008
"Saints Row 2",47457723,24,1,"Action,Racing / Driving",2008
"Saints Row 2",48984158,0.6,3,"Action,Racing / Driving",2008
"Saints Row 2",218317467,1.6,4,"Action,Racing / Driving",2008
"Saints Row 2",37490443,24,4,"Action,Racing / Driving",2008
"Saints Row 2",118180800,6.8,2,"Action,Racing / Driving",2008
"Saints Row 2",90541290,120,3,"Action,Racing / Driving",2008
"Saints Row 2",64973908,2,2,"Action,Racing / Driving",2008
"Saints Row 2",92276000,17.8,5,"Action,Racing / Driving",2008
"Saints Row 2",118852041,0.7,4,"Action,Racing / Driving",2008
"Saints Row 2",74290096,30,3,"Action,Racing / Driving",2008
"Saints Row 2",88352678,2.3,2,"Action,Racing / Driving",2008
"Saints Row 2",54444464,0.5,3,"Action,Racing / Driving",2008
"Saints Row 2",26762388,308,4,"Action,Racing / Driving",2008
"Saints Row 2",115671217,0.4,5,"Action,Racing / Driving",2008
"Saints Row 2",46055854,6.8,3,"Action,Racing / Driving",2008
"Saints Row 2",116663350,0.4,3,"Action,Racing / Driving",2008
"Saints Row 2",48756018,40,4,"Action,Racing / Driving",2008
"Saints Row 2",101690993,23,4,"Action,Racing / Driving",2008
"Saints Row 2",43936108,2.5,2,"Action,Racing / Driving",2008
"Saints Row 2",92593907,13.3,4,"Action,Racing / Driving",2008
"Saints Row 2",58345543,2.2,1,"Action,Racing / Driving",2008
"Saints Row 2",22301321,1.2,4,"Action,Racing / Driving",2008
"Saints Row 2",116494569,1,2,"Action,Racing / Driving",2008
"Saints Row 2",82287546,10,4,"Action,Racing / Driving",2008
"Saints Row 2",58121946,0.6,2,"Action,Racing / Driving",2008
"Saints Row 2",43684632,0.8,3,"Action,Racing / Driving",2008
"Saints Row 2",76451157,18.5,4,"Action,Racing / Driving",2008
"Saints Row 2",159800136,0.3,3,"Action,Racing / Driving",2008
"Saints Row 2",65883119,113,3,"Action,Racing / Driving",2008
"Saints Row 2",50229934,47,2,"Action,Racing / Driving",2008
"Saints Row 2",48668697,12,5,"Action,Racing / Driving",2008
"Saints Row 2",60210313,129,3,"Action,Racing / Driving",2008
"Saints Row 2",58152057,0.6,2,"Action,Racing / Driving",2008
"Saints Row 2",119619506,2.4,3,"Action,Racing / Driving",2008
"Saints Row 2",103371488,4.6,3,"Action,Racing / Driving",2008
"Saints Row 2",71510748,0.2,3,"Action,Racing / Driving",2008
"Saints Row 2",83770731,16.8,3,"Action,Racing / Driving",2008
"Saints Row 2",189734107,1.7,3,"Action,Racing / Driving",2008
"Saints Row 2",69009454,1.1,4,"Action,Racing / Driving",2008
"Saints Row 2",62514874,9.3,4,"Action,Racing / Driving",2008
"Saints Row 2",47284807,34,3,"Action,Racing / Driving",2008
"Saints Row 2",11373749,58,3,"Action,Racing / Driving",2008
"Saints Row 2",57810800,23,1,"Action,Racing / Driving",2008
"Saints Row 2",57319696,96,3,"Action,Racing / Driving",2008
"Saints Row 2",50032397,163,3,"Action,Racing / Driving",2008
"SEGA Bass Fishing",24721232,0.3,1,"Sports",2008
"SEGA Bass Fishing",33622085,0.2,5,"Sports",2008
"Supreme Commander",29239329,0.8,1,"Strategy",2008
"Supreme Commander",17649444,106,1,"Strategy",2008
"Supreme Commander",49312497,2.5,1,"Strategy",2008
"Supreme Commander",1936551,2.5,4,"Strategy",2008
"Supreme Commander",63965791,9.2,2,"Strategy",2008
"Supreme Commander",35039277,22,2,"Strategy",2008
"Supreme Commander",62990992,47,4,"Strategy",2008
"Supreme Commander",92025878,54,1,"Strategy",2008
"Supreme Commander",30246419,3.3,3,"Strategy",2008
"Supreme Commander",122026623,7.1,1,"Strategy",2008
"Supreme Commander",12144171,5.3,3,"Strategy",2008
"Supreme Commander",47457723,0.1,3,"Strategy",2008
"Supreme Commander",49893565,1.2,5,"Strategy",2008
"Supreme Commander",17530772,0.4,3,"Strategy",2008
"Supreme Commander",38049880,22,3,"Strategy",2008
"Supreme Commander",86469479,5.2,3,"Strategy",2008
"Supreme Commander",38731746,5.3,3,"Strategy",2008
"Supreme Commander",55906572,0.4,4,"Strategy",2008
"Syberia",11403772,3.8,2,"Adventure",2008
"Syberia",118664413,0.6,3,"Adventure",2008
"Syberia",116876958,3.3,4,"Adventure",2008
"Syberia",156879739,1.1,3,"Adventure",2008
"Syberia",83770731,4.1,1,"Adventure",2008
"Syberia",30519870,5.6,3,"Adventure",2008
"Syberia",61506388,0.1,2,"Adventure",2008
"The Club",40280688,1.3,1,"Action",2008
"The Last Remnant",127311699,0.4,3,"Role-Playing (RPG)",2008
"The Last Remnant",22371742,0.6,2,"Role-Playing (RPG)",2008
"The Last Remnant",59332369,0.6,3,"Role-Playing (RPG)",2008
"The Last Remnant",59382844,13.6,2,"Role-Playing (RPG)",2008
"The Last Remnant",57500988,108,5,"Role-Playing (RPG)",2008
"The Last Remnant",207036748,0.5,2,"Role-Playing (RPG)",2008
"The Last Remnant",48798067,6.8,2,"Role-Playing (RPG)",2008
"The Last Remnant",63441290,40,4,"Role-Playing (RPG)",2008
"The Last Remnant",164820245,0.2,3,"Role-Playing (RPG)",2008
"The Last Remnant",111551727,50,3,"Role-Playing (RPG)",2008
"The Last Remnant",55906572,0.5,2,"Role-Playing (RPG)",2008
"The Last Remnant",52293096,75,3,"Role-Playing (RPG)",2008
"The Last Remnant",51951401,11.9,3,"Role-Playing (RPG)",2008
"The Last Remnant",48666962,32,2,"Role-Playing (RPG)",2008
"The Last Remnant",10599862,15.2,2,"Role-Playing (RPG)",2008
"The Last Remnant",167815968,2.2,1,"Role-Playing (RPG)",2008
"The Last Remnant",30246419,1.2,1,"Role-Playing (RPG)",2008
"The Last Remnant",8865447,4.6,2,"Role-Playing (RPG)",2008
"The Last Remnant",12610800,0.2,5,"Role-Playing (RPG)",2008
"The Last Remnant",91859894,9.7,3,"Role-Playing (RPG)",2008
"The Last Remnant",64787956,0.7,5,"Role-Playing (RPG)",2008
"The Last Remnant",87341384,8.2,3,"Role-Playing (RPG)",2008
"The Last Remnant",88525821,5,3,"Role-Playing (RPG)",2008
"The Last Remnant",9128105,9.3,5,"Role-Playing (RPG)",2008
"The Last Remnant",45774794,32,1,"Role-Playing (RPG)",2008
"The Last Remnant",25096601,0.4,4,"Role-Playing (RPG)",2008
"The Last Remnant",56436989,2.6,3,"Role-Playing (RPG)",2008
"TimeShift",38049880,2.9,4,"Action",2007
"TimeShift",59662830,9.8,3,"Action",2007
"TimeShift",150033540,0.2,4,"Action",2007
"Tom Clancy's EndWar",117531196,3,3,"Strategy",2008
"Tom Clancy's EndWar",11731710,1,5,"Strategy",2008
"Tom Clancy's EndWar",61086207,1.2,4,"Strategy",2008
"Valkyria Chronicles",9128105,0.6,3,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",38049880,17.2,2,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",135400225,0.7,3,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",44545959,0.8,2,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",80779496,0.8,2,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",101602586,43,3,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",123101539,12.8,3,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",182399789,22,1,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",117531196,5.2,5,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",53875128,0.2,3,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",45411694,49,4,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",40212239,5.2,2,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",159411437,4.9,2,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",51557405,12.9,4,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",33013552,0.3,4,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",165239864,24,3,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",248549548,1,4,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",93275329,0.4,2,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",58905429,0.9,2,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",207036748,3.3,3,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",134322141,5.8,4,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",86469479,4,5,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",156565178,21,2,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",48798067,8.2,3,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",77980915,18.3,3,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",82385352,3,4,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",73495968,2.4,2,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",63441290,8,4,"Action,Role-Playing (RPG),Strategy",2008
"Valkyria Chronicles",150789931,11,5,"Action,Role-Playing (RPG),Strategy",2008
